loan_id,application_date,issue_date,age,region,marital_status,income,employment_years,credit_score,requested_amount,approved_amount,term_months,num_previous_loans,num_previous_defaults,days_overdue_first60,payment_missed_30,collection_contacted,paid_interest_total,last_payment_date,contract_closed_reason,status_90days,target
7642,2025-07-01,2025-07-15,52.0,Central,married,2514.5439177656276,31.014696745184732,626.2579632334515,27498.388311860526,25877.82076952693,24,5,0,16,1,1,357.1811897202989,2025-09-02,DEFAULT,DEFAULT,1
7643,2024-11-01,2024-11-01,52.0,Volga,married,2337.515824944176,30.524416743804956,624.7312473990102,12615.33744081189,11379.022876242088,12,3,0,1,1,1,257.47647413882765,2024-12-20,DEFAULT,DEFAULT,1
7644,2025-03-21,2025-04-03,44.0,Volga,divorced,2663.035228184891,,535.2051059523942,12977.870165203147,9785.943243905054,18,2,1,43,0,1,458.928158371957,2025-05-16,DEFAULT,DEFAULT,1
7645,2024-03-09,2024-03-19,54.0,West,single,3971.276703380317,37.58210856014324,612.7120980024611,18147.246849901076,15544.33654564494,24,3,0,0,0,0,4483.631984131623,2024-12-28,EARLY_REPAYMENT,OK,0
7646,2025-01-24,2025-01-28,37.0,North,married,,21.88421540958919,,3346.2490693253653,2969.758991432875,12,2,0,2,1,1,15.4115574663947,2025-02-06,DEFAULT,IN_ARREARS,1
7647,2025-02-11,2025-02-11,23.0,Volga,single,4488.916309462107,,,40029.57495580369,37715.36813779473,12,5,1,38,1,1,922.1389703901039,2025-03-10,DEFAULT,DEFAULT,1
7648,2024-01-11,2024-01-23,20.0,East,single,2730.7560309840683,0.0,698.9358727194181,4071.014851028321,3968.144750484335,24,0,0,0,0,0,744.9958794757683,2024-08-23,PAID_OFF,OK,0
7649,2025-02-03,2025-02-04,43.0,Ural,single,3571.467246180411,22.14180288346347,,5244.74961370115,5143.1044979404305,18,1,0,16,1,0,156.07080787356668,2025-03-02,DEFAULT,DEFAULT,1
7650,2025-06-11,2025-06-12,70.0,East,civil_union,2296.020461575689,49.448461942107684,714.9644743132214,13252.805860042303,13252.805860042303,12,2,0,0,0,0,1893.0928366813955,2026-04-11,EARLY_REPAYMENT,OK,0
7651,2024-09-14,2024-09-25,30.0,Central,married,7296.6250165854835,4.057366851957591,622.8903536347457,7249.077214591643,6333.254203051172,18,4,1,0,0,0,1354.563074443804,2025-03-31,PAID_OFF,OK,0
7652,2025-01-23,2025-02-02,52.0,South,married,1814.414177044113,34.43403289507412,644.3370830305429,8045.506416465443,7740.852435333995,12,1,0,0,0,1,1182.6425659665604,2025-06-21,PAID_OFF,OK,0
7653,2024-07-27,2024-07-28,27.0,Volga,single,,3.6805605171638183,,24952.60919515982,18792.37599345657,6,4,1,2,1,1,262.51580067852893,2024-08-14,DEFAULT,DEFAULT,1
7654,2024-07-11,2024-07-16,54.0,Central,single,2832.191685036699,34.97386202494063,575.8961757461929,9877.16422454801,8263.182397811872,12,1,0,0,0,0,1370.5312718704124,2024-09-20,PAID_OFF,OK,0
7655,2024-03-26,2024-04-04,28.0,NW,divorced,11556.27868353801,0.25141203561410297,714.4624924567012,6123.380962676414,6123.380962676414,12,2,0,0,0,0,580.2352682714908,2024-11-20,PAID_OFF,OK,0
7656,2024-08-18,2024-08-27,43.0,East,single,5135.507356590993,23.85143595626887,582.9823881588127,10645.750146277043,10334.245031954488,24,4,1,42,1,1,675.9380048330606,2024-09-26,DEFAULT,DEFAULT,1
7657,2025-08-05,2025-08-10,64.0,East,married,2284.1027158185316,,,11914.916155482533,8874.131765661788,6,1,0,19,1,1,136.35380994809117,2025-09-11,DEFAULT,DEFAULT,1
7658,2025-11-08,2025-11-14,39.0,NW,widowed,5279.643188755845,,654.0786150955582,15828.596639478734,15585.122202849365,12,1,0,0,0,0,1467.8440513811536,2026-08-20,PAID_OFF,OK,0
7659,2025-04-08,2025-04-09,72.0,Volga,single,4529.800622624048,47.88155257023138,697.1420024155127,14086.170504947091,14086.170504947091,18,2,1,0,0,0,3047.940648029207,2025-10-08,PAID_OFF,OK,0
7660,2025-04-01,2025-04-01,20.0,Siberia,married,4013.3857429126524,0.0,639.5614828737887,17553.617848007303,16650.977759365254,36,0,0,0,0,0,5970.331817906619,2025-05-07,PAID_OFF,OK,0
7661,2025-03-10,2025-03-24,22.0,South,married,4956.352083875413,0.0,513.1692242762504,8855.292193336352,6933.853268481871,12,0,0,0,0,0,590.5395672452902,2025-10-24,PAID_OFF,OK,0
7662,2024-12-10,2024-12-13,27.0,Volga,married,3603.114929644307,11.826925818430745,,16663.83880875717,15076.972212801395,6,1,0,9,1,1,105.1474516675016,2025-01-30,DEFAULT,DEFAULT,1
7663,2024-10-23,2024-11-05,32.0,East,married,3812.0299103033008,10.747279441160444,743.4963985549173,33261.50026260947,28377.396196815378,36,2,1,0,0,0,6780.6340858944395,2025-08-15,PAID_OFF,OK,0
7664,2025-03-29,2025-03-29,42.0,FarEast,married,1610.1047604381365,15.369483963716391,694.3796723366145,9394.412293275142,9394.412293275142,12,2,0,0,0,0,1175.035574353982,2025-05-23,PAID_OFF,OK,0
7665,2025-07-13,2025-07-27,71.0,Central,single,7201.66633810627,45.1093374818608,536.5053829494296,14151.353917364524,13731.359623061477,12,2,0,0,0,0,2033.9710351164417,2026-04-09,PAID_OFF,OK,0
7666,2024-10-23,2024-10-29,32.0,West,married,2798.295341995793,0.0,630.1763704198238,29894.23585182595,29894.23585182595,6,2,0,2,1,0,522.291316267067,2024-11-16,DEFAULT,DEFAULT,1
7667,2025-02-05,2025-02-17,38.0,Siberia,civil_union,,12.369911724686304,775.7963111671808,8233.600506899134,7448.19597305037,12,4,0,0,0,0,733.1557180724145,2025-06-20,PAID_OFF,OK,0
7668,2024-11-27,2024-12-09,20.0,Central,single,2719.9164319299316,0.0,649.52303192155,3178.831813010662,3178.831813010662,36,1,0,0,0,0,1096.542839184272,2025-01-12,PAID_OFF,OK,0
7669,2024-07-22,2024-07-27,59.0,South,married,,31.16082810407174,,17635.452386859113,13997.00882837768,24,3,0,26,1,1,987.5828678936695,2024-08-22,DEFAULT,DEFAULT,1
7670,2024-07-20,2024-07-31,49.0,East,divorced,2344.671412474317,25.100520751179037,549.0182440586188,20034.11574582592,17614.68021648449,12,4,1,28,1,1,394.33662171454625,2024-08-06,DEFAULT,DEFAULT,1
7671,2024-02-22,2024-02-27,20.0,Ural,married,5163.362003922755,0.0,619.3594055862493,10495.904012007168,8087.341699585217,24,3,0,55,0,0,114.87670510385843,2024-04-01,DEFAULT,DEFAULT,1
7672,2024-11-06,2024-11-17,44.0,West,married,5696.543165424785,21.393599764604662,,8498.11860004875,7242.03162488681,24,2,1,56,1,1,393.4804271589442,2024-12-11,RESTRUCTURED,DEFAULT,1
7673,2025-05-21,2025-06-04,30.0,Central,married,1314.114762814081,9.988438683273127,795.2505184601509,21115.61462711685,21115.61462711685,6,0,0,6,0,1,288.7632571017849,2025-06-30,DEFAULT,IN_ARREARS,1
7674,2025-05-04,2025-05-16,42.0,West,single,2705.738839799279,21.662997021990726,741.0560515905869,14864.184308281932,14864.184308281932,12,0,0,0,0,0,1935.7078914767037,2025-08-01,PAID_OFF,OK,0
7675,2025-12-11,2025-12-21,34.0,Central,single,2804.458906482665,13.235995909504922,,14277.92811542956,14277.92811542956,24,0,0,33,1,1,186.57415400501102,2026-01-27,DEFAULT,DEFAULT,1
7676,2024-01-25,2024-01-30,63.0,NW,married,3211.346400823717,28.4746385736223,642.639048360597,2961.2413795823254,2961.2413795823254,18,2,0,0,0,0,385.75910662426026,2024-06-15,PAID_OFF,LATE_BUT_CURED,0
7677,2025-07-09,2025-07-10,21.0,Central,married,8214.66912533617,,,9289.717002835421,9289.717002835421,24,2,0,46,1,1,694.4499197347576,2025-08-17,DEFAULT,DEFAULT,1
7678,2025-07-28,2025-08-04,52.0,Volga,single,2330.2455375568265,74.0,632.6171832040677,12024.205741226398,11636.263552331706,36,1,0,0,0,0,4889.424914658047,2025-12-07,PAID_OFF,OK,0
7679,2024-11-14,2024-11-15,64.0,East,divorced,7644.3670084173455,50.0,,5467.704432472434,5467.704432472434,18,0,0,0,0,0,776.191567424125,2025-05-05,PAID_OFF,OK,0
7680,2024-07-18,2024-07-25,18.0,West,married,3253.2619340462284,0.043922738259627,710.1971468343918,20071.04125928855,19101.967248373636,6,1,0,0,0,0,1461.637606293985,2025-05-08,PAID_OFF,OK,0
7681,2024-09-05,2024-09-18,70.0,Central,single,7680.055847363829,48.29391728444304,662.9153702876109,16117.593099031585,16117.593099031585,24,2,0,0,0,0,3778.013043409987,2024-11-15,PAID_OFF,OK,0
7682,2025-05-12,2025-05-13,62.0,North,single,2996.019252412588,35.83656820272183,,19432.69401623206,17524.150398669342,24,1,0,0,0,0,3462.42709783258,2025-06-25,PAID_OFF,OK,0
7683,2025-09-09,2025-09-22,34.0,FarEast,single,2825.6039173518197,18.251145610295108,550.6196018325352,8130.064592872095,7963.7114235536465,24,2,1,0,0,0,2210.5572801909916,2026-01-14,PAID_OFF,OK,0
7684,2025-04-06,2025-04-14,45.0,East,single,3460.6080174692593,22.228623969340152,672.6841825928975,10212.361405302461,8266.963633529433,12,0,0,33,0,1,301.19424029347556,2025-05-18,DEFAULT,DEFAULT,1
7685,2025-01-10,2025-01-10,57.0,Central,married,6678.46604128613,33.75881356680499,632.0914054326889,6130.249644556027,5739.228982236701,36,0,0,0,0,0,2830.5000552550723,2025-10-18,PAID_OFF,OK,0
7686,2025-04-12,2025-04-22,47.0,East,married,3788.314285323965,30.74427517828298,680.854352353314,6916.918838492546,6405.113150452324,36,2,0,24,1,0,345.98649332892495,2025-05-25,RESTRUCTURED,DEFAULT,1
7687,2024-02-21,2024-02-21,61.0,South,divorced,,23.58648705236915,647.1741696912268,17244.803599530063,17173.56776760917,6,2,0,18,1,1,283.8755878444034,2024-03-15,DEFAULT,DEFAULT,1
7688,2025-03-11,2025-03-20,69.0,South,divorced,,46.647565916962876,720.8290117406042,2743.076017956271,2537.1164442935233,24,1,0,0,0,0,390.53085048665446,2025-04-15,PAID_OFF,OK,0
7689,2024-01-24,2024-01-31,38.0,FarEast,single,2254.439357328161,8.62688462858814,491.0930111767801,9896.856123250993,8598.688944598878,36,3,2,9,1,1,408.0931570306804,2024-02-12,DEFAULT,DEFAULT,1
7690,2025-11-21,2025-12-02,24.0,NW,single,4141.702862627767,4.764891318841698,666.8136074758091,18977.84352207784,18325.936394447497,36,0,0,52,1,1,586.6177626098813,2025-12-18,DEFAULT,DEFAULT,1
7691,2025-10-07,2025-10-12,43.0,FarEast,married,2556.6273109186013,29.0,710.6291542517152,15927.613622319232,15927.613622319232,12,1,0,0,0,0,1254.48609478382,2025-12-17,PAID_OFF,OK,0
7692,2025-01-05,2025-01-06,52.0,East,married,7303.806425204836,32.468582997872616,664.3179589884838,59363.02993302663,53395.308128225064,24,1,0,18,1,1,3386.3043426788995,2025-01-14,DEFAULT,DEFAULT,1
7693,2024-09-25,2024-09-30,62.0,Central,single,4314.98569185194,48.0,648.1003138492184,16898.965803960647,15085.093711206024,12,2,0,0,0,0,1109.7846010311684,2025-07-12,PAID_OFF,OK,0
7694,2025-06-08,2025-06-19,34.0,North,married,4948.706394941952,,745.6915864017964,2813.7036068344983,2509.7993510997594,12,1,0,0,1,0,260.48823273156245,2026-04-24,PAID_OFF,OK,0
7695,2025-03-28,2025-04-11,71.0,Volga,married,1262.5070915254807,56.217296949312775,567.1941842782604,45284.22177529071,40785.36646856628,12,0,0,49,1,1,1053.5244065300067,2025-05-12,RESTRUCTURED,DEFAULT,1
7696,2025-05-27,2025-05-30,20.0,Ural,widowed,4983.482437206725,0.0,,9378.72753215153,7725.678829157022,24,1,0,0,0,0,2158.900179981155,2025-08-15,PAID_OFF,OK,0
7697,2025-01-06,2025-01-11,51.0,Siberia,single,3202.6948683859314,30.051265242490274,649.9233112583005,5101.506046805658,4857.865877182004,24,2,0,0,0,0,1195.8533633134,2025-12-05,PAID_OFF,OK,0
7698,2024-06-08,2024-06-21,43.0,N-W,married,1706.0554026596994,14.37939552061805,704.3054391513931,23475.725850155533,23475.725850155533,24,3,1,8,1,1,917.8312852858732,2024-07-18,RESTRUCTURED,DEFAULT,1
7699,2024-02-19,2024-02-23,58.0,,married,3670.2237952037426,37.91618767373328,670.7085291201527,26334.767156086044,25377.460935951596,24,2,0,0,0,0,4765.550566415826,2024-11-08,PAID_OFF,OK,0
7700,2024-07-23,2024-07-26,34.0,Volga,married,1638.2343783083095,10.40101180709891,737.0349304841775,46592.485451697976,46592.485451697976,24,3,0,11,1,1,2269.6305850912995,2024-08-01,RESTRUCTURED,DEFAULT,1
7701,2025-01-09,2025-01-21,72.0,East,widowed,4750.630084624224,49.01153860400588,766.2027190308796,22933.78865706695,21303.501236934073,12,1,0,0,0,0,3561.60962643607,2025-04-16,PAID_OFF,LATE_BUT_CURED,0
7702,2024-10-29,2024-11-05,18.0,FarEast,widowed,7168.8731986178545,0.0,617.7073931412498,11103.668871602064,9512.331819837029,12,0,0,37,1,1,143.73759595514832,2024-12-01,DEFAULT,DEFAULT,1
7703,2024-12-28,2025-01-05,65.0,Central,married,1429.7196769293644,48.246505484854595,694.8582463679877,9752.74731709269,8645.456240918713,18,3,1,38,0,1,450.41025920119336,2025-01-26,DEFAULT,DEFAULT,1
7704,2024-07-14,2024-07-21,46.0,Ural,married,3447.923373592468,24.965394786246694,698.6801632146147,10207.913447553403,7818.517635558372,18,1,0,0,0,0,1064.373146543911,2025-06-27,PAID_OFF,OK,0
7705,2025-11-07,2025-11-16,47.0,East,divorced,,25.93997117226027,693.7151745615129,24939.04368303729,23130.40699291146,24,1,0,39,0,0,1940.1046586108678,2025-12-17,DEFAULT,DEFAULT,1
7706,2024-09-21,2024-09-25,36.0,North,married,1294.3096755191732,14.082995194415746,614.7181783182432,10326.728672880565,9696.518310404324,24,2,0,0,0,0,2055.846554836243,2025-05-24,PAID_OFF,OK,0
7707,2025-08-31,2025-09-10,40.0,Siberia,single,5534.576063926112,21.590493672672043,,31013.041921169435,31013.041921169435,12,2,2,10,1,1,483.49382994121294,2025-10-10,DEFAULT,DEFAULT,1
7708,2024-10-07,2024-10-12,43.0,West,single,4785.632432377417,19.902609655056875,642.9198530622494,26529.49243423623,26529.49243423623,24,0,0,11,1,1,1750.0449169311728,2024-10-28,DEFAULT,DEFAULT,1
7709,2024-11-13,2024-11-20,36.0,West,single,,8.474999403465823,721.3038355512138,13464.675462439769,11852.085533836751,12,4,1,0,0,0,1753.1933265130233,2024-12-31,PAID_OFF,OK,0
7710,2025-03-15,2025-03-17,18.0,Central,single,4485.48523160025,0.8034311463627963,537.14131620904,7416.147775384332,6977.524848958937,12,3,0,0,0,0,502.46203430419746,2025-04-13,PAID_OFF,OK,0
7711,2024-07-11,2024-07-11,41.0,Central,single,2255.2551098369727,16.798398240518594,,6170.775003894889,6130.5227739398715,12,1,0,0,0,0,841.8380683133729,2024-12-08,PAID_OFF,OK,0
7712,2024-06-01,2024-06-09,41.0,NW,married,4526.4181803132415,20.397541390574833,585.198690654623,29358.501871145236,29358.501871145236,24,0,0,25,1,1,2308.626603856963,2024-07-05,DEFAULT,DEFAULT,1
7713,2024-10-02,2024-10-04,59.0,Siberia,married,6653.656266509238,,692.820428278243,15664.29003344835,15479.243405109128,6,1,0,0,0,0,861.828040449285,2024-11-17,PAID_OFF,OK,0
7714,2025-07-28,2025-08-10,45.0,Central,single,2774.1046302327154,17.651317996578396,623.4269234367741,12881.983725447444,10900.476117777825,12,1,0,0,0,0,1462.6334264900856,2025-09-01,EARLY_REPAYMENT,OK,0
7715,2024-04-01,2024-04-15,49.0,Ural,single,5360.0321342755915,22.914955737047446,696.7092146361073,6751.575839044275,5365.9869871697765,36,3,1,0,0,0,2104.629655701704,2024-05-30,PAID_OFF,OK,0
7716,2024-11-11,2024-11-15,45.0,East,single,1078.2165941436388,15.845362174242165,726.4409563533391,10770.177944602008,10114.529432058418,24,1,0,0,0,0,1713.625881904674,2025-06-29,PAID_OFF,OK,0
7717,2025-05-02,2025-05-06,42.0,Volga,single,7317.702939581664,18.256986634324477,461.4393046434863,12602.273217917396,11036.826894578206,12,1,0,53,1,1,9.420744809243525,2025-06-02,DEFAULT,DEFAULT,1
7718,2025-05-24,2025-05-31,59.0,Volga,married,5222.399478138795,42.28970823187028,593.9336775820462,18051.226514427304,15724.111228022219,12,4,1,10,1,1,201.33848927671116,2025-06-16,DEFAULT,IN_ARREARS,1
7719,2024-11-10,2024-11-13,57.0,East,single,,34.87621447571785,649.8917559215341,0.0,0.0,24,4,1,0,0,0,0.0,2025-03-17,PAID_OFF,OK,0
7720,2024-02-17,2024-02-29,75.0,South,married,4237.998022463099,60.06632978378884,613.4867094581131,25495.09179719493,24433.48684687408,18,1,0,0,0,0,5898.301037074901,2024-08-14,PAID_OFF,OK,0
7721,2024-01-11,2024-01-12,46.0,West,single,1296.2964236623877,25.629981871338586,532.319567680137,25415.911836365987,20529.514765334166,12,1,0,15,0,1,779.1716826092246,2024-01-31,DEFAULT,DEFAULT,1
7722,2024-12-03,2024-12-09,19.0,North,married,,0.0,656.9588714067179,19958.446910330567,18954.1601953798,24,2,0,28,1,1,1320.769965505588,2024-12-16,DEFAULT,DEFAULT,1
7723,2025-08-13,2025-08-15,51.0,West,single,4914.534307482969,25.59246988170373,553.1823735792588,4225.765832111662,4225.765832111662,12,3,1,9,0,1,16.526435594973776,2025-08-31,RESTRUCTURED,DEFAULT,1
7724,2024-01-09,2024-01-21,40.0,South,single,3269.8689922282542,25.911347441936826,738.2921509739256,10556.269017904147,10498.74249454099,12,3,1,0,0,0,1310.4946452798924,2024-12-14,PAID_OFF,OK,0
7725,2025-10-08,2025-10-10,23.0,Central,single,6560.516714311288,4.905867103379815,615.3565607616414,22799.937336421197,22502.218697439675,18,5,1,8,1,1,434.97398287482264,2025-10-26,DEFAULT,DEFAULT,1
7726,2025-05-03,2025-05-09,67.0,South,single,3613.331776675246,44.098132775909285,616.4560047652824,18103.24444314701,16069.216279679875,12,0,0,0,0,0,2568.3042314875474,2026-04-11,PAID_OFF,OK,0
7727,2023-12-25,2024-01-06,54.0,Siberia,married,3435.072827715235,32.67693652716641,727.9510456118843,29702.010209608572,28768.106846188693,36,1,0,0,0,0,11149.863765266899,2024-11-26,PAID_OFF,OK,0
7728,2024-09-02,2024-09-08,54.0,Volga,single,6061.821666758349,29.776788131875815,561.436251881932,3218.971059176603,3213.605002334967,24,2,1,0,0,0,726.4240214228922,2024-12-23,PAID_OFF,OK,0
7729,2024-06-08,2024-06-10,54.0,Siberia,single,2956.3773921493475,19.37488917448279,,7713.85375537135,7713.85375537135,12,1,0,0,0,0,787.8532711797056,2024-12-15,PAID_OFF,OK,0
7730,2025-11-22,2025-11-24,75.0,Ural,single,3456.2349018431914,53.43501225271818,643.4554839520371,10023.28575149389,8761.113321560257,36,2,1,0,0,0,3889.9406667423177,2026-03-25,EARLY_REPAYMENT,OK,0
7731,2025-01-31,2025-02-09,57.0,East,married,3691.738485358208,28.776642677805462,679.7322732377398,13911.419029399534,13436.308811100842,12,2,0,0,0,1,1731.674182209529,2025-05-31,PAID_OFF,OK,0
7732,2024-08-23,2024-08-24,59.0,East,divorced,3383.8438803983536,35.192658011497805,,15445.014322278188,15445.014322278188,12,1,0,0,0,0,2204.2608933291813,2025-08-02,PAID_OFF,OK,0
7733,2024-07-17,2024-07-22,61.0,FarEast,single,6251.815762046778,32.69867914514184,518.7902795232533,17814.48164463178,13690.70572928673,18,1,0,16,0,1,684.0198123673456,2024-09-08,DEFAULT,DEFAULT,1
7734,2025-02-07,2025-02-16,60.0,FarEast,single,2507.690175790084,37.06949587584067,642.3809872144896,27200.840868029838,27200.840868029838,36,5,1,28,1,1,1699.0876270870722,2025-02-27,DEFAULT,DEFAULT,1
7735,2023-12-30,2024-01-04,58.0,NW,single,2310.837012452996,31.020065305503877,640.1616153721783,7781.777183703912,5859.566405987041,36,1,1,0,0,0,2002.6305642545199,2024-12-04,PAID_OFF,OK,0
7736,2024-06-25,2024-07-07,22.0,East,single,2058.3872247821623,0.3416406546450596,620.8246251408849,9665.181138465803,7953.277313808151,12,1,0,0,0,0,808.1204505408186,2025-02-21,PAID_OFF,OK,0
7737,2024-04-20,2024-04-30,41.0,Volga,divorced,,22.472558766954293,650.148752460006,6841.091108678043,6265.605043064351,36,4,0,0,0,0,1334.831474128213,2024-12-31,PAID_OFF,OK,0
7738,2025-03-27,2025-03-29,33.0,Siberia,divorced,7349.5126705175535,12.56453000411884,713.6882557621766,6730.5247392529545,5970.481161656361,6,1,0,0,0,0,279.46426641229084,2026-01-21,PAID_OFF,OK,0
7739,2025-04-22,2025-05-04,69.0,Central,single,2230.820910758993,39.63447160944215,646.6641922290319,33034.433180527674,33034.433180527674,24,4,1,40,1,1,1642.7299721410666,2025-05-28,DEFAULT,DEFAULT,1
7740,2024-11-24,2024-12-07,51.0,West,married,3106.4026079670753,20.675382758896166,673.2479970681545,8069.290174357046,6020.986680902711,12,1,0,0,0,0,607.1650413465068,2025-01-07,PAID_OFF,OK,0
7741,2024-04-09,2024-04-12,47.0,West,single,7627.468572796183,18.588475157727178,673.485115402133,7330.949203562742,7330.949203562742,24,1,0,0,0,0,1148.7988640791511,2024-12-19,PAID_OFF,OK,0
7742,2024-09-22,2024-09-27,48.0,Cntral,single,3260.3007659633176,,664.3298678577605,11419.162351772316,11273.501427430328,36,0,0,50,1,1,252.07331215281266,2024-10-23,DEFAULT,IN_ARREARS,1
7743,2025-09-03,2025-09-08,57.0,Ural,single,4526.573176289285,43.0,621.1205020988115,6825.9857187493735,6825.9857187493735,36,3,0,42,1,1,508.0677821221366,2025-10-21,DEFAULT,DEFAULT,1
7744,2024-05-22,2024-05-28,62.0,East,divorced,1720.244919433829,36.63844090111144,663.6890453927912,12434.779925187502,12434.779925187502,24,2,0,0,0,0,2356.244796303704,2025-03-12,PAID_OFF,OK,0
7745,2024-04-23,2024-04-29,29.0,Volga,single,7042.337925863796,1.8819109682081585,723.7434645127679,7848.041114374393,5915.752710361888,12,3,0,0,0,0,801.6029526829187,2024-06-01,PAID_OFF,LATE_BUT_CURED,0
7746,2024-03-09,2024-03-22,75.0,Central,married,,59.934031178987794,600.1415952579741,19839.39523219143,19704.165276565127,12,4,1,36,0,1,96.8418034573993,2024-05-03,DEFAULT,IN_ARREARS,1
7747,2025-08-11,2025-08-20,62.0,Central,married,,37.90727843850217,,5424.518132938906,5392.964364767061,24,1,0,54,1,1,314.7603365844022,2025-09-15,DEFAULT,DEFAULT,1
7748,2024-03-15,2024-03-28,29.0,Siberia,single,2102.760436624249,6.604766561629899,,6632.208861129296,6458.136032664176,36,1,0,56,1,1,692.7665591782195,2024-04-05,DEFAULT,DEFAULT,1
7749,2025-02-24,2025-03-01,53.0,Central,single,8147.824044747358,31.81345306643717,600.4209038839377,11871.930918272925,11871.930918272925,6,1,0,40,1,1,43.06940517388978,2025-03-31,DEFAULT,DEFAULT,1
7750,2025-12-24,2025-12-31,42.0,Volga,single,2610.846327051042,16.57854247119668,,11609.294758504024,10514.45972476677,12,2,0,42,1,1,259.66636579053585,2026-01-20,DEFAULT,DEFAULT,1
7751,2025-04-13,2025-04-14,39.0,Central,single,2126.4751086944284,13.122786838418712,542.1532220880488,0.0,0.0,6,3,2,43,1,1,0.0,2025-05-19,RESTRUCTURED,DEFAULT,1
7752,2024-10-24,2024-10-28,68.0,Siberia,married,2818.5659805268047,45.61175368114216,600.5668770963065,39150.62509667195,37921.900123236635,12,1,0,59,1,1,1304.0265532021021,2024-11-04,DEFAULT,DEFAULT,1
7753,2024-05-23,2024-05-31,34.0,FarEast,single,3580.3092125952758,9.944614807601955,,7145.247162187915,7145.247162187915,12,0,0,0,0,0,1067.292680488445,2024-12-25,PAID_OFF,OK,0
7754,2023-12-31,2024-01-02,66.0,Central,single,3776.028096833818,35.09644489109617,623.0294261519676,12121.992304253054,10274.887583303649,12,0,0,18,0,0,184.1659656761744,2024-02-17,DEFAULT,DEFAULT,1
7755,2024-04-09,2024-04-23,54.0,Central,married,4370.7812456606525,27.507253213912087,678.0804615670299,16938.864918475538,13731.99705003028,36,1,0,60,0,0,1737.599087471771,2024-05-09,DEFAULT,DEFAULT,1
7756,2025-11-23,2025-11-27,65.0,Central,single,3935.915412169333,42.30804025501825,702.4087905949549,13111.22465841826,10043.237772615399,12,1,0,26,1,0,117.57118222279084,2026-01-07,DEFAULT,DEFAULT,1
7757,2024-04-12,2024-04-14,61.0,N-W,married,4837.182030472753,36.228367092967964,634.7734530057886,7536.653146468377,7014.219722561108,36,1,0,0,0,0,2012.8351697357455,2025-02-04,PAID_OFF,OK,0
7758,2024-01-04,2024-01-15,53.0,Volga,married,3053.809095787328,33.48382129154638,634.4325062346455,7284.253725245951,6596.773281878217,12,2,0,0,0,0,981.9450719359346,2024-02-16,PAID_OFF,OK,0
7759,2025-08-18,2025-08-19,29.0,Ural,married,9863.614809774868,3.106043983083648,625.9553811683151,3546.0249324961105,3546.0249324961105,36,1,0,11,0,1,183.25723551620283,2025-09-17,DEFAULT,DEFAULT,1
7760,2024-10-28,2024-11-01,75.0,North,single,2741.603298076419,61.0,625.5328748532052,9298.40933320578,8646.96089892999,12,1,0,0,0,0,1315.7672001800388,2025-04-16,EARLY_REPAYMENT,OK,0
7761,2024-09-15,2024-09-17,55.0,Volga,single,6882.347872838881,33.261310685531384,707.7153344467175,6972.327058042776,6534.676725386174,12,1,0,0,0,0,680.6469586523907,2025-08-17,PAID_OFF,OK,0
7762,2025-05-29,2025-06-08,38.0,FarEast,married,-500.0,,678.9709652855382,11126.215050520212,11054.256646585767,6,3,0,0,0,0,918.7005891699094,2026-01-22,PAID_OFF,OK,0
7763,2025-01-05,2025-01-17,32.0,Central,divorced,1714.0848469201821,7.428465142308978,,4005.4133368845487,3657.2007279172203,18,2,0,0,0,0,637.9257062632953,2025-07-27,PAID_OFF,LATE_BUT_CURED,0
7764,2025-10-28,2025-10-30,24.0,Ural,single,1520.7728253419543,0.671193530115417,746.3188110327704,31083.08386447068,27670.647627596747,24,0,0,21,1,1,1329.7716088142126,2025-12-01,DEFAULT,DEFAULT,1
7765,2024-12-01,2024-12-07,36.0,North,married,4074.46049248367,4.550859937068742,759.0110840290464,13712.85463209579,13157.017089050927,6,2,2,0,0,0,906.4126312735299,2025-11-16,PAID_OFF,LATE_BUT_CURED,0
7766,2025-05-29,2025-06-05,25.0,South,married,,3.0019321880242655,,9949.151392265883,9949.151392265883,24,1,0,4,1,1,252.02866052241438,2025-07-21,DEFAULT,DEFAULT,1
7767,2025-09-24,2025-10-04,69.0,NW,single,1968.4614856715666,55.0,,9080.640668947894,5587.311770351067,24,3,0,33,1,1,75.03863900085828,2025-11-14,DEFAULT,IN_ARREARS,1
7768,2024-11-29,2024-12-04,43.0,Siberia,married,2256.953138136731,25.482615907158713,611.447608333512,6690.256157550638,6690.256157550638,6,1,0,0,0,0,404.4643607917098,2025-10-05,PAID_OFF,OK,0
7769,2024-07-19,2024-07-26,54.0,Central,married,4245.361919482682,23.84253809951337,633.1608760237782,11018.124661826743,10244.981239060822,18,0,0,0,0,0,1713.8687680763428,2024-12-25,EARLY_REPAYMENT,OK,0
7770,2025-12-06,2025-12-13,64.0,West,single,3495.554334557288,43.45080303338292,667.3899468073504,9971.765109711949,9026.63078021701,24,0,0,49,1,1,33.10595864152049,2026-01-13,DEFAULT,IN_ARREARS,1
7771,2024-06-14,2024-06-14,73.0,Ural,married,2611.5380130652097,,759.166731476885,11359.456070118082,8960.618156298246,24,3,1,0,0,0,1824.7728237787428,2025-01-23,PAID_OFF,OK,0
